SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_FAMILY_STATUS,DAYS_EMPLOYED,DAYS_BIRTH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
304264,0,Cash loans,F,N,Y,1,99000.0,332946.0,16146.0,238500.0,Married,-2428,-9854,,0.471337606738195,0.5726825047161584
304272,0,Cash loans,F,N,N,2,225000.0,790434.0,29421.0,706500.0,Civil marriage,-1968,-12017,0.3361244036937583,0.3474714352404981,0.4561097392782771
304290,0,Cash loans,F,N,Y,0,135000.0,346500.0,37444.5,346500.0,Civil marriage,-1710,-13125,0.380779392888048,0.3174367686400926,0.4014074137749511
304335,0,Cash loans,M,N,Y,0,90000.0,239850.0,23494.5,225000.0,Single / not married,365243,-24240,0.7407739360985107,0.4172628698038599,0.6430255641096323
304340,0,Cash loans,M,N,Y,0,157500.0,227520.0,18103.5,180000.0,Single / not married,-716,-15785,,0.6950940180084785,0.2793353208976285
304341,0,Cash loans,F,N,N,1,135000.0,622413.0,31909.5,495000.0,Married,-715,-9510,0.289373683476915,0.3056929881840761,0.746300213050371
304347,0,Cash loans,F,N,Y,0,76500.0,518562.0,25078.5,463500.0,Married,365243,-22526,,0.4193593290905587,0.1940678276718812
304351,1,Cash loans,F,N,Y,0,135000.0,87948.0,4900.5,63000.0,Civil marriage,-3044,-17038,,0.6304340865769982,0.0005272652387098
304364,0,Cash loans,M,N,Y,0,315000.0,1155816.0,49099.5,981000.0,Single / not married,-6606,-19179,,0.6916209968081287,
304408,0,Cash loans,F,N,N,0,135000.0,225000.0,10489.5,225000.0,Married,-1222,-8570,,0.7425098268584474,0.3360615207658242
304520,0,Cash loans,F,Y,Y,0,495000.0,2024721.0,82593.0,1890000.0,Widow,-2369,-22553,,0.7505245887865026,0.5954562029091491
304582,0,Cash loans,M,N,Y,0,180000.0,450000.0,21888.0,450000.0,Married,-532,-14567,0.1572711526050938,0.3926816403240985,
304597,0,Cash loans,F,Y,Y,0,292500.0,473760.0,56223.0,450000.0,Civil marriage,-3472,-13667,0.5942961793730567,0.7826105775653603,0.445396241560834
304598,1,Cash loans,M,Y,N,0,112500.0,217197.0,17541.0,175500.0,Single / not married,-661,-9167,0.2493468062889096,0.3127271323262024,0.3791004853998145
304605,0,Cash loans,F,N,Y,0,207000.0,450000.0,22018.5,450000.0,Single / not married,365243,-22379,,0.3544848894942008,0.5262949398096192
304615,0,Cash loans,F,N,Y,0,90000.0,284400.0,10849.5,225000.0,Married,365243,-20532,,0.5120212698685498,0.1176137317080569
304622,0,Cash loans,M,N,N,1,157500.0,545040.0,25537.5,450000.0,Married,-249,-10156,0.2127554504378168,0.7342220567133348,0.5691487713619409
304730,0,Cash loans,F,N,Y,0,135000.0,342000.0,13023.0,342000.0,Married,365243,-21772,,0.6267685446705719,0.6706517530862718
304797,0,Cash loans,F,Y,N,0,180000.0,810000.0,35680.5,810000.0,Married,365243,-21364,,0.6887781152371121,
304823,0,Cash loans,F,N,Y,0,202500.0,644427.0,47295.0,576000.0,Married,-2456,-17896,,0.6004172099432414,
304853,0,Cash loans,F,N,Y,0,112500.0,254700.0,18585.0,225000.0,Married,-2183,-19600,,0.6101500743811824,0.4543210601605785
304858,1,Cash loans,F,N,Y,0,360000.0,1096020.0,56092.5,900000.0,Married,-2310,-18275,,0.6900142901182906,0.3312508645909018
304863,0,Cash loans,M,N,N,0,112500.0,345645.0,12546.0,243000.0,Civil marriage,-566,-19202,,0.4435842320144421,0.7407990879702335
304889,0,Cash loans,F,N,Y,1,135000.0,719860.5,52065.0,679500.0,Married,-622,-8981,,0.5296958714907356,
304899,0,Cash loans,F,N,Y,0,90000.0,830214.0,24403.5,693000.0,Married,365243,-20931,,0.6406449588019137,
304915,0,Cash loans,F,N,Y,0,135000.0,147888.0,7024.5,117000.0,Married,-861,-19358,,0.2057901732997729,0.3092753558842053
304951,0,Revolving loans,F,N,Y,0,81000.0,225000.0,11250.0,225000.0,Married,-2017,-17826,,0.3286789964215449,0.7001838506835805
304957,0,Cash loans,F,N,Y,0,495000.0,1085994.0,52375.5,877500.0,Civil marriage,-677,-18145,0.4923859589977181,0.6247764876834561,0.2925880073368475
304973,0,Cash loans,F,N,Y,0,81000.0,170640.0,9657.0,135000.0,Married,365243,-22132,,0.6893356650348356,0.646329897706246
305048,0,Cash loans,F,N,Y,0,135000.0,711000.0,20785.5,711000.0,Single / not married,-2476,-13258,0.3915404310393313,0.3585684988353451,0.2735646775174348
305051,0,Cash loans,F,N,Y,0,202500.0,675000.0,32472.0,675000.0,Single / not married,-2218,-12196,0.5238359504014233,0.6089686732340972,0.4848514754962666
305090,0,Cash loans,F,N,N,0,90000.0,526491.0,17527.5,454500.0,Widow,-10043,-21037,,0.4409250077994749,0.3606125659189888
305092,0,Cash loans,M,Y,Y,0,157500.0,254700.0,25321.5,225000.0,Married,365243,-21960,,0.7135155310682779,0.2750003523983893
305096,0,Cash loans,F,N,Y,0,180000.0,364896.0,19795.5,315000.0,Married,-2791,-10025,0.4589650758196791,0.6441463152662105,0.3392876999089139
305144,0,Revolving loans,F,Y,Y,0,157500.0,270000.0,13500.0,270000.0,Married,-1892,-15431,0.7190417291705578,0.3596656633917977,0.7016957740576931
305150,0,Cash loans,M,Y,Y,0,157500.0,233208.0,13518.0,184500.0,Married,-2666,-20904,,0.2723867596068688,
305173,0,Cash loans,F,N,N,0,135000.0,203760.0,13266.0,180000.0,Civil marriage,-565,-10207,,0.7010165937963442,0.2750003523983893
305195,0,Cash loans,F,N,Y,0,202500.0,270000.0,14647.5,270000.0,Civil marriage,-2435,-10059,0.3782024951560526,0.5894459596967629,0.4311917977993083
305209,0,Cash loans,F,N,Y,0,67500.0,148365.0,13738.5,135000.0,Married,-2231,-18047,,0.2940420531786189,0.7738956942145427
305223,0,Cash loans,M,N,N,2,112500.0,450000.0,35554.5,450000.0,Married,-1138,-14266,,0.3716147978081684,0.3539876078507373
305236,0,Cash loans,F,N,Y,0,81000.0,675000.0,21775.5,675000.0,Civil marriage,-2047,-17184,,0.6545323548746489,0.7981372313187245
305258,0,Revolving loans,F,Y,N,1,112500.0,337500.0,16875.0,337500.0,Married,-5974,-18695,0.4481123149441896,0.6039218347602312,
305274,0,Cash loans,M,Y,Y,0,180000.0,225000.0,22383.0,225000.0,Married,-1936,-16346,,0.6223177340430339,
305332,0,Revolving loans,M,Y,Y,1,90000.0,135000.0,6750.0,135000.0,Married,-5279,-20847,,0.6076608780433802,0.3001077565791181
305333,0,Cash loans,F,N,N,0,103500.0,273636.0,29601.0,247500.0,Married,-1229,-11584,,0.6119119616845901,0.3490552510751822
305338,0,Cash loans,F,N,Y,0,202500.0,755190.0,36459.0,675000.0,Married,-8386,-16985,0.5834014446196237,0.7269309236750182,0.0005272652387098
305373,0,Cash loans,F,N,Y,0,270000.0,292500.0,15061.5,292500.0,Single / not married,-934,-9546,0.2672930497723039,0.6874875649596303,0.6006575372857061
305379,0,Cash loans,M,N,Y,0,112500.0,738931.5,49711.5,697500.0,Married,-7896,-19891,,0.6869282047411583,0.7675231046555077
305388,0,Cash loans,M,Y,Y,0,225000.0,755190.0,36459.0,675000.0,Separated,-3953,-15221,,0.1892204791595906,0.3062022983135042
305446,0,Cash loans,F,N,Y,1,135000.0,299772.0,19647.0,247500.0,Married,-1222,-10304,0.2115483627696274,0.3481013863641318,0.4740512892789932
305461,1,Cash loans,F,Y,Y,0,202500.0,1436850.0,46480.5,1125000.0,Married,-813,-17672,,0.0969024357467182,0.3490552510751822
305549,1,Cash loans,M,Y,Y,1,270000.0,376078.5,25263.0,310500.0,Married,-238,-17059,,0.6625912081929461,0.6479768603302221
305557,0,Cash loans,F,N,N,1,157500.0,679500.0,28786.5,679500.0,Married,-4749,-14302,,0.6403780956907278,0.6380435278721609
305558,0,Cash loans,F,N,Y,0,202500.0,1314117.0,38551.5,1147500.0,Married,-2800,-15965,,0.2962028246127759,
305600,0,Cash loans,F,Y,Y,0,225000.0,450000.0,22977.0,450000.0,Single / not married,-2679,-16489,,0.2381309003454038,0.6446794549585961
305613,0,Cash loans,M,N,N,1,108000.0,364896.0,18630.0,315000.0,Married,-3877,-14467,0.4527643182291475,0.7607870718270021,0.5406544504453575
305625,0,Cash loans,F,N,Y,0,225000.0,450000.0,27324.0,450000.0,Single / not married,-9269,-20470,0.8892135360368832,0.6217573413398629,0.1500851762342935
305649,0,Cash loans,F,N,Y,0,67500.0,545040.0,26640.0,450000.0,Married,-576,-19148,,0.6431431789688805,0.2678689358444539
305656,0,Cash loans,F,N,N,0,144000.0,364500.0,9612.0,364500.0,Single / not married,-2359,-9550,0.1444230956832419,0.5043534224123378,0.3185955240537633
305670,0,Cash loans,F,N,Y,0,225000.0,900000.0,32328.0,900000.0,Widow,-11693,-21594,0.7864818960671031,0.6964178879084649,0.6380435278721609
305706,0,Cash loans,M,Y,Y,0,180000.0,670500.0,36504.0,670500.0,Married,-1869,-14081,0.5922954868838667,0.415796058819035,0.6195277080511546
305761,0,Cash loans,F,Y,Y,0,315000.0,948582.0,27864.0,679500.0,Married,-2492,-17182,0.7457163177378454,0.6722356139484459,
305764,0,Cash loans,F,Y,N,0,72000.0,247500.0,16668.0,247500.0,Civil marriage,-1909,-12946,0.3738533063714507,0.6328305256334706,0.7136313997323308
305796,0,Cash loans,F,N,N,0,135000.0,904500.0,37327.5,904500.0,Married,-11125,-22504,,0.8094935956490844,0.5460231970049609
305831,1,Cash loans,F,N,Y,0,90000.0,331920.0,18135.0,225000.0,Single / not married,-930,-8228,0.1532690855377292,0.4419386817670597,0.3672910183026313
305849,0,Cash loans,F,N,Y,0,67500.0,550980.0,33835.5,450000.0,Married,-5070,-18734,,0.6295114415591485,
305888,1,Revolving loans,F,N,N,1,180000.0,180000.0,9000.0,180000.0,Married,-1619,-8418,0.1203727191493515,0.2014112801108904,0.4507472818545589
305907,0,Cash loans,F,N,N,1,103500.0,659610.0,19417.5,472500.0,Widow,-1652,-18733,0.6642966947390461,0.1915258625230554,0.3606125659189888
305923,0,Cash loans,F,N,N,0,180000.0,578979.0,29601.0,517500.0,Married,365243,-18712,,0.5070591766597029,0.2567055724393002
305928,0,Cash loans,F,Y,Y,0,135000.0,900000.0,38263.5,900000.0,Married,-3424,-13127,0.6234560590010415,0.7464077694565145,0.2735646775174348
305949,0,Cash loans,F,N,N,0,90000.0,202500.0,16128.0,202500.0,Married,-235,-9369,0.458480021325603,0.4459819262959913,0.3001077565791181
305957,0,Cash loans,M,Y,Y,0,135000.0,49500.0,5026.5,49500.0,Civil marriage,-1191,-21016,,0.6115795564147232,
306011,0,Cash loans,M,Y,N,1,360000.0,1546020.0,48118.5,1350000.0,Married,-3536,-11294,,0.7606596987136782,0.7688075728291359
306032,0,Cash loans,M,Y,N,0,225000.0,1024740.0,52321.5,900000.0,Civil marriage,-1226,-14555,0.1429851262351791,0.6519119575936162,0.5709165417729987
306052,0,Cash loans,F,Y,N,0,162000.0,284400.0,18513.0,225000.0,Civil marriage,-556,-9265,,0.0436697088775932,0.4418358231994413
306092,0,Cash loans,F,N,Y,1,135000.0,284400.0,22599.0,225000.0,Married,-3623,-10608,,0.6428118678332642,0.3139166772114369
306098,0,Cash loans,M,Y,N,0,90000.0,724981.5,30717.0,648000.0,Civil marriage,-375,-17513,,0.3060504836480464,
306110,0,Cash loans,F,N,Y,0,135000.0,239850.0,23494.5,225000.0,Single / not married,365243,-24563,,0.6533496208860406,0.6940926425266661
306112,0,Cash loans,F,Y,Y,2,112500.0,900000.0,38263.5,900000.0,Married,-355,-11683,0.4975542942796842,0.4802056714972597,
306117,0,Cash loans,F,N,Y,2,67500.0,162000.0,13117.5,162000.0,Married,-596,-12226,0.5839362958334977,0.402922471727022,0.3217352821966848
306120,0,Cash loans,M,Y,Y,1,202500.0,900000.0,31887.0,900000.0,Married,-1567,-8274,,0.6976970008945093,0.3409064264152384
306124,0,Cash loans,F,N,N,0,112500.0,900000.0,26316.0,900000.0,Married,-4085,-19016,,0.5462124907203059,0.2115507642052577
306137,0,Cash loans,F,N,Y,0,90000.0,265851.0,11839.5,229500.0,Widow,365243,-20987,,0.6347135612265906,0.6397075677637197
306147,1,Revolving loans,F,N,Y,0,225000.0,495000.0,24750.0,495000.0,Civil marriage,-7212,-18583,,0.129833874509072,0.5656079814115492
306219,0,Cash loans,F,N,N,0,202500.0,483480.0,13986.0,382500.0,Single / not married,-156,-21381,,0.6707305754757481,0.5971924268337128
306234,1,Cash loans,F,N,Y,0,207000.0,1056447.0,31018.5,922500.0,Single / not married,365243,-20668,,0.1714450189908087,0.5567274263630174
306310,0,Cash loans,F,N,N,1,126000.0,770292.0,32764.5,688500.0,Married,-10338,-17479,0.6258725892162921,0.6041676528505224,0.7958031328748403
306314,0,Cash loans,F,Y,Y,1,202500.0,1546020.0,42642.0,1350000.0,Civil marriage,-3626,-14982,0.8106940730713087,0.5930554671287196,0.7688075728291359
306327,0,Cash loans,M,Y,Y,1,225000.0,785398.5,40099.5,702000.0,Married,-2377,-12385,0.3692423165601324,0.6360661963766004,0.4188542886233217
306356,0,Cash loans,F,Y,Y,0,157500.0,1071909.0,31473.0,936000.0,Married,-1072,-12826,0.4752128560031046,0.7482782308104222,
306452,0,Cash loans,F,N,N,2,675000.0,900000.0,48082.5,900000.0,Married,-2507,-14543,,0.3538246581144634,0.4974688893052743
306467,0,Cash loans,M,N,Y,0,247500.0,808650.0,29709.0,675000.0,Married,-3277,-15298,,0.6044970711212032,0.5744466170995097
306487,0,Cash loans,F,N,Y,0,180000.0,306306.0,14863.5,247500.0,Married,-1748,-15495,0.3875466004764912,0.6561030727974422,0.4135967602644276
306490,0,Cash loans,F,Y,N,0,189000.0,1762110.0,46480.5,1575000.0,Separated,-3411,-17191,,0.4600313999419326,0.7352209993926424
306525,0,Cash loans,F,N,Y,0,189000.0,652500.0,31518.0,652500.0,Separated,-1216,-17162,,0.5973073470280401,0.7047064232963289
306541,0,Cash loans,F,Y,Y,0,450000.0,1350000.0,39474.0,1350000.0,Married,-1062,-13378,0.8423953114010786,0.2813040226216106,0.3791004853998145
306599,0,Cash loans,M,N,N,1,360000.0,935640.0,88969.5,900000.0,Married,-2274,-11674,0.0850868494544448,0.7295276148551122,0.4543210601605785
306619,0,Cash loans,M,N,Y,0,292500.0,257391.0,29241.0,238500.0,Married,-1395,-19640,,0.2373502208289825,0.1027820144199289
306671,0,Cash loans,F,N,Y,0,225000.0,1033213.5,56223.0,976500.0,Married,-153,-9679,0.5027717681042861,0.3737876191564401,0.5884877883422673
306682,0,Cash loans,F,N,N,0,180000.0,629325.0,25087.5,562500.0,Married,-8805,-22616,0.8826668327056649,0.6274179812901546,0.4920600938649263
306713,0,Cash loans,F,N,Y,0,90000.0,284400.0,16011.0,225000.0,Single / not married,365243,-23854,,0.456166326047484,0.816092360478441
306783,0,Cash loans,F,N,Y,1,112500.0,420718.5,21609.0,319500.0,Married,-717,-12746,0.214769967568434,0.6075461766137846,0.746300213050371
306784,0,Cash loans,M,N,Y,1,270000.0,474048.0,21010.5,360000.0,Civil marriage,-3294,-12586,,0.4739974732237695,0.8327850252992314
306787,0,Revolving loans,F,N,Y,1,67500.0,225000.0,11250.0,225000.0,Separated,-1538,-16019,,0.6997179148509516,0.7544061731797895
306821,0,Cash loans,F,Y,Y,0,112500.0,808650.0,23773.5,675000.0,Married,-12296,-19416,0.7516223921661542,0.7705476291147105,
306829,0,Cash loans,F,N,Y,0,225000.0,616500.0,34555.5,616500.0,Married,-471,-16602,,0.6704117513574395,
306842,0,Cash loans,F,Y,Y,0,157500.0,840006.0,47034.0,733500.0,Married,-995,-19095,,0.2893793635308741,0.3979463219016906
306888,0,Cash loans,F,N,N,0,112500.0,521280.0,35392.5,450000.0,Married,-351,-13391,,0.6431732913802546,0.7121551551910698
306910,0,Cash loans,M,N,Y,2,225000.0,1022022.0,43299.0,913500.0,Married,-1592,-19743,,0.4391361100295941,0.6430255641096323
306922,0,Revolving loans,F,N,Y,1,58500.0,180000.0,9000.0,180000.0,Single / not married,-1279,-15957,,0.523650412618684,0.6706517530862718
306949,0,Cash loans,F,Y,Y,0,143100.0,1024740.0,52452.0,900000.0,Married,-10052,-18400,0.8174830189423908,0.7886974876803957,0.5513812618027899
307032,0,Cash loans,F,N,Y,0,157500.0,545040.0,39627.0,450000.0,Married,-1218,-9642,0.2805612017250006,0.3335997877792448,0.7121551551910698
307033,0,Cash loans,M,N,Y,0,292500.0,207306.0,10714.5,148500.0,Married,-4044,-17943,0.6706454526627933,0.64770717119529,0.520897599048938
307037,0,Cash loans,M,Y,N,1,90000.0,943425.0,27715.5,787500.0,Married,-468,-11563,,0.5923956075460333,0.6178261467332483
307043,0,Cash loans,F,N,N,0,202500.0,700830.0,27283.5,585000.0,Married,-239,-10216,0.1174994752100163,0.2539015054135639,0.1556893746835917
307066,0,Cash loans,F,N,Y,1,202500.0,810000.0,29092.5,810000.0,Civil marriage,-7166,-18009,0.6485534231994377,0.467421670992586,0.7121551551910698
307119,1,Cash loans,F,Y,Y,1,148500.0,754740.0,29376.0,630000.0,Married,-1539,-11967,0.550156895346922,0.5165987437411601,0.5298898341969072
307122,0,Cash loans,F,N,Y,0,180000.0,139500.0,7564.5,139500.0,Single / not married,-2939,-14279,0.2481261207611785,0.4445181625702392,0.5154953751603267
307150,0,Cash loans,F,N,Y,0,225000.0,436500.0,24502.5,436500.0,Married,-1463,-20539,0.8434323187121208,0.6836221366768553,0.6363761710860439
307157,0,Cash loans,F,N,Y,0,67500.0,59256.0,4810.5,45000.0,Separated,-1320,-17119,,0.6069464080322473,0.8327850252992314
307280,0,Cash loans,M,N,N,0,157500.0,312768.0,15966.0,270000.0,Widow,365243,-21724,,0.6195073754332807,0.3556387169923543
307287,0,Cash loans,F,N,Y,1,67500.0,545040.0,25407.0,450000.0,Married,-2795,-14848,0.675118520934838,0.6459387682269272,0.5797274227921155
307290,0,Cash loans,F,N,Y,0,112500.0,573628.5,24435.0,463500.0,Married,-7101,-16703,0.6203653379279491,0.7574401946999352,0.7449321846094795
307315,0,Cash loans,F,N,Y,0,135000.0,553806.0,25659.0,495000.0,Widow,-10840,-18322,0.6647538750384822,0.5863360616551364,
307318,0,Cash loans,F,N,N,2,90000.0,1138900.5,33300.0,994500.0,Married,-2081,-9286,0.2351425065368324,0.2622583692422573,0.520897599048938
307326,0,Revolving loans,M,Y,Y,0,90000.0,405000.0,20250.0,405000.0,Married,-1514,-18990,,0.7781281523394826,
307365,0,Cash loans,F,Y,N,0,720000.0,790830.0,57676.5,675000.0,Separated,365243,-20387,0.8082551966511068,0.6550266568695492,0.3139166772114369
307426,0,Cash loans,F,N,Y,0,202500.0,148365.0,11479.5,135000.0,Married,-2918,-16767,,0.5404177313879426,0.5495965024956946
307466,0,Cash loans,F,Y,Y,0,112500.0,545040.0,25537.5,450000.0,Single / not married,-2070,-15953,0.5747833604128689,0.2691097205995021,0.524496446363472
307481,0,Cash loans,F,N,Y,2,67500.0,457717.5,36162.0,414000.0,Separated,-4131,-11381,0.3629712766083685,0.7475360986894386,0.8016009030071296
307505,0,Cash loans,M,Y,N,0,157500.0,1125000.0,36292.5,1125000.0,Married,-1726,-16091,,0.6029851540438323,0.5585066276769286
307551,0,Cash loans,M,N,N,0,70200.0,225000.0,11074.5,225000.0,Single / not married,-5240,-19633,,0.3586690946800665,
307594,0,Cash loans,F,N,N,0,94500.0,360000.0,18508.5,360000.0,Single / not married,-1977,-12509,,0.4849178285540929,0.5298898341969072
307631,1,Cash loans,F,N,Y,0,135000.0,601474.5,30838.5,486000.0,Single / not married,-541,-8379,,0.1848416508325897,0.3807996826489149
307643,0,Cash loans,F,N,Y,0,112500.0,808650.0,26086.5,675000.0,Widow,365243,-20626,,0.4657562721932551,0.5954562029091491
307730,1,Cash loans,F,N,Y,0,180000.0,720000.0,23922.0,720000.0,Civil marriage,-4448,-20223,,0.7037045763179783,0.8027454758994178
307739,0,Cash loans,F,N,Y,1,180000.0,787131.0,26145.0,679500.0,Married,-1165,-16058,,0.605401175576328,0.6161216908872079
307742,0,Cash loans,F,N,Y,0,171000.0,1246500.0,52942.5,1246500.0,Married,-2882,-14472,,0.4266177834794803,0.3622772470384314
307761,0,Cash loans,M,Y,Y,0,180000.0,101880.0,10827.0,90000.0,Married,-4381,-18888,,0.3989622461806964,0.8083935912119442
307768,0,Cash loans,F,N,Y,1,112500.0,355320.0,34744.5,337500.0,Married,-5703,-13818,,0.6044866148543914,0.813917469762627
307769,0,Cash loans,M,Y,N,2,225000.0,125136.0,10017.0,99000.0,Married,-1539,-10937,,0.400095414907807,0.1008037063175332
307813,0,Cash loans,F,N,Y,0,99000.0,834048.0,26316.0,720000.0,Married,-2389,-20667,,0.3857987920938611,
307814,0,Cash loans,F,N,Y,1,90000.0,1288350.0,37800.0,1125000.0,Married,-171,-11286,0.3937643830565224,0.6838112896588532,0.7544061731797895
307827,0,Cash loans,F,N,Y,4,144000.0,380533.5,19557.0,328500.0,Married,-788,-10720,0.4841721245999322,0.0197955059808572,
307886,0,Cash loans,M,Y,Y,1,157500.0,207117.0,16492.5,171000.0,Separated,-2802,-18348,0.3580721920654253,0.3242122129383218,
307906,0,Cash loans,M,N,N,0,90000.0,292500.0,11911.5,292500.0,Single / not married,-1904,-13584,0.2973185118085734,0.6186203895936065,0.0005272652387098
307910,0,Cash loans,M,Y,N,0,360000.0,985500.0,28944.0,985500.0,Married,-2755,-12799,,0.2697036896350359,0.5602843280409464
307916,0,Cash loans,F,N,Y,0,78750.0,135000.0,8626.5,135000.0,Widow,365243,-24190,,0.4551249423841219,0.5531646987710016
307937,0,Cash loans,M,N,N,0,157500.0,225000.0,22383.0,225000.0,Separated,365243,-20356,,0.6852421453275417,0.5370699579791587
307986,0,Cash loans,M,Y,N,1,126000.0,770913.0,24867.0,643500.0,Married,-1961,-10338,,0.3934172040049401,0.1393757800997895
307987,0,Cash loans,F,N,Y,0,211500.0,931500.0,30915.0,931500.0,Married,365243,-20818,,0.2653117484731741,
307991,0,Cash loans,F,N,Y,1,90000.0,269550.0,16416.0,225000.0,Married,-540,-15241,,0.5222756615657531,0.5531646987710016
307992,0,Cash loans,F,Y,N,0,90000.0,755190.0,34992.0,675000.0,Married,-498,-8783,0.1517666277506734,0.4521927663612672,0.4241303111942548
308001,1,Cash loans,M,Y,N,0,135000.0,253737.0,17086.5,229500.0,Married,-5296,-16282,,0.6050406650910579,0.0005272652387098
308005,0,Cash loans,F,N,Y,0,270000.0,775188.0,42183.0,616500.0,Single / not married,-708,-9038,0.2667653663658502,0.139984671316748,0.2750003523983893
308041,0,Cash loans,M,Y,N,0,225000.0,916470.0,32598.0,765000.0,Civil marriage,-1100,-8290,,0.2260436293793847,0.2188590822283744
308050,0,Cash loans,M,N,Y,0,247500.0,855000.0,43785.0,855000.0,Married,-7832,-20760,0.8064293351877382,0.3022923406883991,
308067,0,Cash loans,F,N,Y,2,382500.0,1254739.5,70191.0,1129500.0,Married,-172,-13627,,0.7279931175454142,
308115,0,Cash loans,F,N,Y,0,112500.0,1164667.5,37701.0,1017000.0,Married,365243,-21038,,0.6226774470889259,
308158,0,Cash loans,F,N,N,0,247500.0,1546020.0,45333.0,1350000.0,Civil marriage,-198,-9896,0.4021677713108335,0.6155977112831174,0.7503751495159068
308182,0,Cash loans,M,N,Y,0,135000.0,879480.0,34209.0,630000.0,Civil marriage,-1227,-10628,,0.2055186782891003,0.7136313997323308
308290,0,Cash loans,F,N,Y,0,162000.0,269982.0,26833.5,238500.0,Married,365243,-23738,0.8451024135497281,0.7729858117241508,0.2881295999178507
308293,0,Cash loans,F,Y,N,0,81000.0,136512.0,9018.0,108000.0,Separated,-373,-12538,0.4344853145559599,0.5349384494514994,0.5190973382084597
308306,0,Cash loans,F,N,Y,0,67500.0,206280.0,7906.5,135000.0,Married,365243,-23337,,0.4530162677763425,0.6769925032909132
308329,0,Cash loans,F,Y,Y,0,67500.0,239850.0,23850.0,225000.0,Married,365243,-19980,0.7123999991781723,0.4108381895636232,0.7252764347002191
308369,0,Revolving loans,F,Y,N,1,180000.0,270000.0,13500.0,270000.0,Single / not married,-2891,-9729,,0.1286477156918132,0.2970866116472028
308383,0,Cash loans,F,N,Y,1,144000.0,539230.5,36607.5,409500.0,Separated,-1108,-15856,,0.2999912735319249,0.646329897706246
308384,0,Cash loans,M,Y,N,0,112500.0,405000.0,21969.0,405000.0,Married,-3821,-14637,,0.3285969755808632,0.3312508645909018
308387,0,Cash loans,M,Y,Y,0,157500.0,272520.0,21528.0,225000.0,Married,-1469,-12774,,0.2966269559090841,0.3962195720630885
308395,0,Cash loans,F,N,N,2,112500.0,450000.0,24412.5,450000.0,Married,-735,-10297,,0.5901760501058247,0.1884895337951677
308399,0,Cash loans,M,Y,Y,1,225000.0,364572.0,39262.5,342000.0,Married,-3736,-12542,0.3691702634454776,0.6888109274657425,0.722392890081304
308422,0,Cash loans,F,N,Y,0,67500.0,500211.0,28062.0,463500.0,Married,-7190,-15161,0.6769170705865946,0.6571039841587661,0.7726311345553628
308444,0,Cash loans,M,Y,N,4,270000.0,729000.0,33070.5,729000.0,Married,-3679,-13483,,0.1555163132401927,0.6246146584503397
308457,0,Cash loans,F,N,Y,0,112500.0,1005120.0,29520.0,720000.0,Married,-3497,-20621,,0.5611207216797706,0.7490217048463391
308470,0,Cash loans,F,N,N,1,135000.0,250717.5,19939.5,207000.0,Civil marriage,-9659,-17918,0.6671450640010586,0.4295409402216284,0.6738300778602003
308485,0,Cash loans,M,Y,N,0,270000.0,239850.0,28462.5,225000.0,Married,-656,-9758,0.54244498848639,0.705438788007433,0.0963186927645401
308486,0,Cash loans,M,N,N,2,180000.0,247275.0,17586.0,225000.0,Married,-399,-14966,,0.6773558152382485,0.5316861425197883
308501,1,Cash loans,M,Y,N,0,180000.0,619254.0,23076.0,553500.0,Married,-1802,-16544,,0.3738029749471309,
308514,0,Cash loans,F,Y,N,0,225000.0,1129500.0,31059.0,1129500.0,Married,-3908,-11723,,0.6919706829665729,0.3031463744186309
308553,0,Cash loans,F,N,N,0,103500.0,239850.0,22194.0,225000.0,Single / not married,-133,-9923,0.2361949839158598,0.7758584977830174,0.5298898341969072
308554,0,Cash loans,F,Y,Y,0,252000.0,488970.0,18562.5,337500.0,Married,-5188,-19161,0.7755425223892934,0.7022160278546316,0.7490217048463391
308599,0,Cash loans,F,N,Y,0,157500.0,229500.0,15336.0,229500.0,Single / not married,-4137,-11484,0.4046461901702493,0.4639176024417271,0.511891801533151
308600,0,Cash loans,M,Y,N,0,315000.0,1546020.0,44437.5,1350000.0,Married,-2875,-17718,0.5600740370758149,0.5600164541583705,0.5567274263630174
308606,0,Cash loans,F,Y,Y,0,90000.0,354276.0,20466.0,292500.0,Married,-6213,-14456,,0.3819973018251347,0.363945238612397
308629,0,Cash loans,F,N,Y,1,157500.0,942300.0,27679.5,675000.0,Married,-3993,-11592,0.3909572534276946,0.6011829369299575,
308665,0,Cash loans,M,Y,Y,0,270000.0,1125171.0,44752.5,1035000.0,Married,-2746,-10751,0.729367427569101,0.6973094337193461,0.5814837058057234
308670,0,Cash loans,F,N,Y,0,157500.0,652311.0,21172.5,544500.0,Married,-11546,-20725,,0.0337594778271454,0.5424451438613613
308677,0,Cash loans,F,N,Y,0,135000.0,1832940.0,50535.0,1530000.0,Married,-3136,-17625,,0.3885746789046401,
308685,0,Cash loans,F,N,Y,0,315000.0,900000.0,62640.0,900000.0,Separated,-266,-16820,,0.5320267844793526,
