SK_ID_CURR,actual_default,pd_raw,pd_calibrated,credit_grade,decision_recommendation,grade_group,is_investment_grade,is_review_grade,is_high_risk,portfolio_percentile,risk_priority_flag,decision_pd_threshold,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,LGD,EAD,ECL_base
126978,0,0.34443432,0.055201327442294355,BBB,Review,Review Grade,0,1,0,0.45882025598219256,Analyst Review,Review,746280.0,54436.5,675000.0,0.4,746280.0,16478.25865745417
169708,0,0.3437951,0.05507658186323189,BBB,Review,Review Grade,0,1,0,0.4585420144685587,Analyst Review,Review,594000.0,30325.5,594000.0,0.4,594000.0,13086.195850703896
319149,0,0.3436566,0.055049590312025304,BBB,Review,Review Grade,0,1,0,0.4582637729549249,Analyst Review,Review,90000.0,5989.5,90000.0,0.4,90000.0,1981.785251232911
204380,0,0.34357148,0.05503300775421639,BBB,Review,Review Grade,0,1,0,0.45798553144129106,Analyst Review,Review,697302.0,25749.0,499500.0,0.4,697302.0,15349.85054921224
120810,0,0.34310067,0.054941366076738364,BBB,Review,Review Grade,0,1,0,0.4577072899276572,Analyst Review,Review,540000.0,27000.0,540000.0,0.4,540000.0,11867.335072575488
219070,0,0.34289643,0.0549016576306485,BBB,Review,Review Grade,0,1,0,0.4574290484140234,Analyst Review,Review,1928304.0,79708.5,1800000.0,0.4,1928304.0,42346.83440632401
412833,0,0.34283996,0.05489068217402964,BBB,Review,Review Grade,0,1,0,0.45715080690038956,Analyst Review,Review,112500.0,5539.5,112500.0,0.4,112500.0,2470.080697831334
304272,0,0.34278813,0.05488061205636746,BBB,Review,Review Grade,0,1,0,0.4568725653867557,Analyst Review,Review,790434.0,29421.0,706500.0,0.4,790434.0,17351.800684065103
336672,0,0.34266642,0.054856969467131846,BBB,Review,Review Grade,0,1,0,0.4565943238731219,Analyst Review,Review,199080.0,12852.0,157500.0,0.4,199080.0,4368.370192606643
306599,0,0.34229174,0.054784249406667325,BBB,Review,Review Grade,0,1,0,0.45631608235948806,Analyst Review,Review,935640.0,88969.5,900000.0,0.4,935640.0,20503.334045941687
312153,0,0.34217292,0.05476120642570953,BBB,Review,Review Grade,0,1,0,0.4560378408458542,Analyst Review,Review,1258650.0,70411.5,1125000.0,0.4,1258650.0,27570.07698708772
354252,0,0.34216157,0.054759004903289506,BBB,Review,Review Grade,0,1,0,0.4557595993322204,Analyst Review,Review,855882.0,34074.0,765000.0,0.4,855882.0,18746.898653854892
401805,0,0.3421112,0.0547492406252557,BBB,Review,Review Grade,0,1,0,0.4554813578185865,Analyst Review,Review,675000.0,36747.0,675000.0,0.4,675000.0,14782.29496881904
190822,0,0.3420261,0.05473274907679164,BBB,Review,Review Grade,0,1,0,0.4552031163049527,Analyst Review,Review,269550.0,13891.5,225000.0,0.4,269550.0,5901.285005459676
247593,0,0.3420017,0.05472801909016926,BBB,Review,Review Grade,0,1,0,0.4549248747913189,Analyst Review,Review,959598.0,28188.0,801000.0,0.4,959598.0,21006.759065155296
368689,0,0.34175414,0.05468006526894529,BBB,Review,Review Grade,0,1,0,0.454646633277685,Analyst Review,Review,540000.0,17977.5,540000.0,0.4,540000.0,11810.894098092183
179109,0,0.34167746,0.05466522014276242,BBB,Review,Review Grade,0,1,0,0.4543683917640512,Analyst Review,Review,1129500.0,33156.0,1129500.0,0.4,1129500.0,24697.746460500064
158361,0,0.34147924,0.05462686426662546,BBB,Review,Review Grade,0,1,0,0.4540901502504174,Analyst Review,Review,351486.0,41841.0,310500.0,0.4,351486.0,7680.231205447648
409792,0,0.34104714,0.05454333737010234,BBB,Review,Review Grade,0,1,0,0.4538119087367835,Analyst Review,Review,170640.0,9922.5,135000.0,0.4,170640.0,3722.9100355337055
284042,0,0.3404327,0.05442477267049299,BBB,Review,Review Grade,0,1,0,0.4535336672231497,Analyst Review,Review,156384.0,17815.5,135000.0,0.4,156384.0,3404.4654597209505
150883,0,0.34043166,0.05442457159839271,BBB,Review,Review Grade,0,1,0,0.4532554257095159,Analyst Review,Review,1046142.0,30717.0,913500.0,0.4,1046142.0,22774.3320724343
136983,0,0.34027362,0.05439411439053787,BBB,Review,Review Grade,0,1,0,0.452977184195882,Analyst Review,Review,473760.0,44424.0,450000.0,0.4,473760.0,10307.90225346449
432542,0,0.3401901,0.05437802789319046,BBB,Review,Review Grade,0,1,0,0.4526989426822482,Analyst Review,Review,584766.0,23319.0,472500.0,0.4,584766.0,12719.368743595765
456247,0,0.33994293,0.054330437677369246,BBB,Review,Review Grade,0,1,0,0.4524207011686144,Analyst Review,Review,345510.0,17770.5,247500.0,0.4,345510.0,7508.6838087631395
106318,0,0.3397622,0.05429566784445567,BBB,Review,Review Grade,0,1,0,0.4521424596549805,Analyst Review,Review,665892.0,21609.0,477000.0,0.4,665892.0,14462.020340912111
103276,0,0.33948287,0.0542419660913764,BBB,Review,Review Grade,0,1,0,0.4518642181413467,Analyst Review,Review,337500.0,16875.0,540000.0,0.4,337500.0,7322.665422335815
347269,0,0.3394799,0.05424139342047339,BBB,Review,Review Grade,0,1,0,0.4515859766277129,Analyst Review,Review,1116076.5,37012.5,913500.0,0.4,1116076.5,24215.017809537992
254024,0,0.3389572,0.05414104078673013,BBB,Review,Review Grade,0,1,0,0.451307735114079,Analyst Review,Review,495000.0,33079.5,495000.0,0.4,495000.0,10719.926075772566
421439,1,0.33890253,0.05413055733049076,D,Reject,High Risk,0,0,1,0.4510294936004452,Immediate Review,Review,263686.5,17752.5,238500.0,0.7,263686.5,9991.448043868515
145311,1,0.33886576,0.05412350465346958,D,Reject,High Risk,0,0,1,0.4507512520868113,Immediate Review,Review,397017.0,21667.5,301500.0,0.7,397017.0,15041.566012904572
254874,0,0.33882496,0.05411568142496119,BBB,Review,Review Grade,0,1,0,0.4504730105731775,Analyst Review,Review,315666.0,25438.5,292500.0,0.4,315666.0,6832.99227707672
420707,0,0.33790943,0.053940410374940156,BBB,Review,Review Grade,0,1,0,0.4501947690595437,Analyst Review,Review,625500.0,20799.0,625500.0,0.4,625500.0,13495.89067581003
302684,1,0.3378574,0.0539304647738447,D,Reject,High Risk,0,0,1,0.44991652754590983,Immediate Review,Review,450000.0,27324.0,450000.0,0.7,450000.0,16988.09640376108
361983,0,0.33776665,0.053913123919767846,BBB,Review,Review Grade,0,1,0,0.449638286032276,Analyst Review,Review,225000.0,19242.0,225000.0,0.4,225000.0,4852.181152779106
352385,0,0.3377127,0.05390281871176457,BBB,Review,Review Grade,0,1,0,0.4493600445186422,Analyst Review,Review,1002456.0,39883.5,810000.0,0.4,1002456.0,21614.081613808266
332440,0,0.3376969,0.0538998015162853,BBB,Review,Review Grade,0,1,0,0.44908180300500833,Analyst Review,Review,1408806.0,92587.5,1350000.0,0.4,1408806.0,30373.745509980738
134949,0,0.33762434,0.053885941542179086,BBB,Review,Review Grade,0,1,0,0.4488035614913745,Analyst Review,Review,900000.0,26446.5,900000.0,0.4,900000.0,19398.938955184472
426990,0,0.33736673,0.053836767195593487,BBB,Review,Review Grade,0,1,0,0.4485253199777407,Analyst Review,Review,810000.0,40500.0,810000.0,0.4,810000.0,17443.11257137229
352713,0,0.3371375,0.05379304421548769,BBB,Review,Review Grade,0,1,0,0.44824707846410683,Analyst Review,Review,689742.0,33313.5,616500.0,0.4,689742.0,14841.328761311566
138479,0,0.33694336,0.05375604343227226,BBB,Review,Review Grade,0,1,0,0.447968836950473,Analyst Review,Review,152820.0,15016.5,135000.0,0.4,152820.0,3285.999422927939
363528,0,0.3368824,0.05374443238745227,BBB,Review,Review Grade,0,1,0,0.4476905954368392,Analyst Review,Review,751500.0,19953.0,751500.0,0.4,751500.0,16155.576375668155
145662,1,0.33687648,0.05374330263702063,D,Reject,High Risk,0,0,1,0.44741235392320533,Immediate Review,Review,270000.0,13500.0,270000.0,0.7,270000.0,10157.484198396898
335663,0,0.33634794,0.053642708503450556,BBB,Review,Review Grade,0,1,0,0.4471341124095715,Analyst Review,Review,1042164.0,44284.5,931500.0,0.4,1042164.0,22361.79986591602
436908,0,0.3361506,0.05360519362645411,BBB,Review,Review Grade,0,1,0,0.4468558708959377,Analyst Review,Review,900000.0,26446.5,900000.0,0.4,900000.0,19297.86970552348
296784,1,0.33587655,0.05355314326164282,D,Reject,High Risk,0,0,1,0.44657762938230383,Immediate Review,Review,1262583.0,33435.0,1102500.0,0.7,1262583.0,47330.70179510034
261415,0,0.33565244,0.05351061005795819,BBB,Review,Review Grade,0,1,0,0.44629938786867,Analyst Review,Review,599778.0,26419.5,477000.0,0.4,599778.0,12837.79467173682
193384,0,0.33557558,0.05349603054604147,BBB,Review,Review Grade,0,1,0,0.44602114635503615,Analyst Review,Review,675000.0,49248.0,675000.0,0.4,675000.0,14443.928247431197
106919,0,0.33517691,0.05342046827837192,BBB,Review,Review Grade,0,1,0,0.44574290484140233,Analyst Review,Review,704844.0,31176.0,630000.0,0.4,704844.0,15061.238617280313
336438,0,0.33499599,0.05338620843206212,BBB,Review,Review Grade,0,1,0,0.4454646633277685,Analyst Review,Review,481500.0,21339.0,481500.0,0.4,481500.0,10282.183744015165
167845,0,0.33438903,0.053271430466371845,BBB,Review,Review Grade,0,1,0,0.44518642181413465,Analyst Review,Review,1615968.0,56299.5,1395000.0,0.4,1615968.0,34433.97077915279
229286,0,0.3341716,0.053230368620248776,BBB,Review,Review Grade,0,1,0,0.44490818030050083,Analyst Review,Review,654498.0,27859.5,585000.0,0.4,654498.0,13935.667920486236
301149,0,0.3341298,0.053222481594554706,BBB,Review,Review Grade,0,1,0,0.444629938786867,Analyst Review,Review,675000.0,17806.5,675000.0,0.4,675000.0,14370.070030529772
187702,0,0.33383843,0.05316751121654969,BBB,Review,Review Grade,0,1,0,0.44435169727323315,Analyst Review,Review,810000.0,54351.0,810000.0,0.4,810000.0,17226.2736341621
129610,0,0.33375603,0.05315197495452159,BBB,Review,Review Grade,0,1,0,0.44407345575959933,Analyst Review,Review,900297.0,29043.0,751500.0,0.4,900297.0,19141.02543825237
436213,0,0.3337339,0.053147800841368296,BBB,Review,Review Grade,0,1,0,0.4437952142459655,Analyst Review,Review,284400.0,16456.5,225000.0,0.4,284400.0,6046.093823714058
174287,0,0.3335637,0.053115727238518505,BBB,Review,Review Grade,0,1,0,0.44351697273233165,Analyst Review,Review,900000.0,38263.5,900000.0,0.4,900000.0,19121.66180586666
112264,0,0.3334273,0.05309004110548202,BBB,Review,Review Grade,0,1,0,0.44323873121869783,Analyst Review,Review,814041.0,23931.0,679500.0,0.4,814041.0,17286.988060619078
303495,0,0.33292162,0.05299489815829577,BBB,Review,Review Grade,0,1,0,0.442960489705064,Analyst Review,Review,337500.0,16875.0,337500.0,0.4,337500.0,7154.31125136993
302335,0,0.33266065,0.052945858913144,BBB,Review,Review Grade,0,1,0,0.44268224819143015,Analyst Review,Review,450000.0,27661.5,450000.0,0.4,450000.0,9530.254604365922
278889,0,0.33241764,0.05290023499215785,BBB,Review,Review Grade,0,1,0,0.44240400667779634,Analyst Review,Review,75384.0,4216.5,54000.0,0.4,75384.0,1595.1325258595311
167802,0,0.3323036,0.05287884024388428,BBB,Review,Review Grade,0,1,0,0.44212576516416247,Analyst Review,Review,1256400.0,36864.0,900000.0,0.4,1256400.0,26574.789952966486
243547,0,0.33201334,0.0528244116508843,BBB,Review,Review Grade,0,1,0,0.44184752365052865,Analyst Review,Review,439074.0,22549.5,328500.0,0.4,439074.0,9277.53028848015
311886,0,0.33179608,0.05278370864624983,BBB,Review,Review Grade,0,1,0,0.44156928213689484,Analyst Review,Review,270000.0,13500.0,270000.0,0.4,270000.0,5700.640533794983
162401,0,0.33177876,0.05278046596386872,BBB,Review,Review Grade,0,1,0,0.44129104062326097,Analyst Review,Review,337500.0,16875.0,337500.0,0.4,337500.0,7125.362905122277
139207,0,0.33162636,0.05275193177528443,BBB,Review,Review Grade,0,1,0,0.44101279910962715,Analyst Review,Review,101880.0,10696.5,90000.0,0.4,101880.0,2149.746723706391
227351,0,0.3314269,0.05271460937074287,BBB,Review,Review Grade,0,1,0,0.44073455759599334,Analyst Review,Review,454500.0,24345.0,454500.0,0.4,454500.0,9583.515983601055
303290,0,0.33140683,0.052710857877928674,BBB,Review,Review Grade,0,1,0,0.44045631608235947,Analyst Review,Review,270000.0,13500.0,270000.0,0.4,270000.0,5692.772650816297
443222,0,0.3313385,0.05269807793861967,BBB,Review,Review Grade,0,1,0,0.44017807456872565,Analyst Review,Review,573408.0,27715.5,495000.0,0.4,573408.0,12086.999789851212
191821,0,0.3312087,0.05267381358483377,BBB,Review,Review Grade,0,1,0,0.43989983305509184,Analyst Review,Review,202500.0,10125.0,202500.0,0.4,202500.0,4266.578900371535
356250,1,0.33096108,0.052627548358731235,D,Reject,High Risk,0,0,1,0.43962159154145797,Immediate Review,Review,1369773.0,50760.0,1260000.0,0.7,1369773.0,50461.45635858905
288525,0,0.33045307,0.05253275487107457,BBB,Review,Review Grade,0,1,0,0.43934335002782415,Analyst Review,Review,500490.0,51282.0,450000.0,0.4,500490.0,10516.847394169645
165604,0,0.3303767,0.05251852143536713,BBB,Review,Review Grade,0,1,0,0.43906510851419034,Analyst Review,Review,1042560.0,61087.5,900000.0,0.4,1042560.0,21901.483883062545
254548,0,0.33018684,0.052483142526945435,BBB,Review,Review Grade,0,1,0,0.43878686700055647,Analyst Review,Review,1255680.0,41629.5,1125000.0,0.4,1255680.0,26360.812963293938
362877,0,0.3301863,0.05248304260273901,BBB,Review,Review Grade,0,1,0,0.43850862548692265,Analyst Review,Review,1325394.0,56286.0,1206000.0,0.4,1325394.0,27824.283906965873
220162,0,0.32987198,0.05242452346242007,BBB,Review,Review Grade,0,1,0,0.43823038397328884,Analyst Review,Review,390960.0,21339.0,337500.0,0.4,390960.0,8198.3566771471
165759,0,0.32980287,0.052411664955308836,BBB,Review,Review Grade,0,1,0,0.43795214245965497,Analyst Review,Review,675000.0,29862.0,675000.0,0.4,675000.0,14151.149537933386
203655,0,0.32963303,0.05238007751228758,BBB,Review,Review Grade,0,1,0,0.43767390094602115,Analyst Review,Review,942300.0,30397.5,675000.0,0.4,942300.0,19743.098815931437
216623,0,0.32934123,0.05232585161864237,BBB,Review,Review Grade,0,1,0,0.4373956594323873,Analyst Review,Review,270000.0,13500.0,270000.0,0.4,270000.0,5651.191974813377
341037,0,0.32925788,0.052310370621987956,BBB,Review,Review Grade,0,1,0,0.43711741791875347,Analyst Review,Review,364500.0,13221.0,364500.0,0.4,364500.0,7626.852036685844
278092,0,0.32913285,0.05228716000647832,BBB,Review,Review Grade,0,1,0,0.43683917640511966,Analyst Review,Review,544491.0,17563.5,454500.0,0.4,544491.0,11387.955215634955
252661,0,0.32907948,0.05227725350415068,BBB,Review,Review Grade,0,1,0,0.4365609348914858,Analyst Review,Review,598486.5,25290.0,454500.0,0.4,598486.5,12514.892191724752
361865,0,0.32877484,0.052220746811527725,BBB,Review,Review Grade,0,1,0,0.43628269337785197,Analyst Review,Review,1076247.0,45729.0,990000.0,0.4,1076247.0,22480.968837466517
226071,0,0.32875055,0.0522162440182536,BBB,Review,Review Grade,0,1,0,0.43600445186421816,Analyst Review,Review,292500.0,14625.0,292500.0,0.4,292500.0,6109.300550135672
113453,0,0.32856002,0.05218093605808839,BBB,Review,Review Grade,0,1,0,0.4357262103505843,Analyst Review,Review,1314117.0,38551.5,1147500.0,0.4,1314117.0,27428.74205993878
362843,0,0.32852122,0.05217374799569097,BBB,Review,Review Grade,0,1,0,0.43544796883695047,Analyst Review,Review,348264.0,25236.0,315000.0,0.4,348264.0,7268.095268788528
143641,0,0.32790253,0.05205926282176797,BBB,Review,Review Grade,0,1,0,0.43516972732331666,Analyst Review,Review,247275.0,22810.5,225000.0,0.4,247275.0,5149.18168570107
414902,0,0.32789063,0.052057064783503755,BBB,Review,Review Grade,0,1,0,0.4348914858096828,Analyst Review,Review,270000.0,13500.0,270000.0,0.4,270000.0,5622.1629966184055
380671,0,0.32775635,0.05203224791266347,BBB,Review,Review Grade,0,1,0,0.434613244296049,Analyst Review,Review,862560.0,25218.0,720000.0,0.4,862560.0,17952.3743038188
269069,0,0.32760668,0.052004602338679054,BBB,Review,Review Grade,0,1,0,0.43433500278241516,Analyst Review,Review,407520.0,26172.0,360000.0,0.4,407520.0,8477.166218023396
146846,0,0.3274559,0.0519767671206025,BBB,Review,Review Grade,0,1,0,0.4340567612687813,Analyst Review,Review,728460.0,56502.0,675000.0,0.4,728460.0,15145.198310669639
117773,0,0.32744482,0.05197472088837496,BBB,Review,Review Grade,0,1,0,0.4337785197551475,Analyst Review,Review,454500.0,21060.0,454500.0,0.4,454500.0,9449.004257506569
157178,0,0.32743248,0.051972443719448265,BBB,Review,Review Grade,0,1,0,0.43350027824151366,Analyst Review,Review,283500.0,18585.0,283500.0,0.4,283500.0,5893.675117785433
431877,0,0.3273488,0.051957001062396924,BBB,Review,Review Grade,0,1,0,0.4332220367278798,Analyst Review,Review,284400.0,19134.0,225000.0,0.4,284400.0,5910.628440858274
450391,1,0.3267892,0.05185384795948679,D,Reject,High Risk,0,0,1,0.432943795214246,Immediate Review,Review,702000.0,35973.0,702000.0,0.7,702000.0,25480.980887291804
272858,1,0.3266778,0.05183333604596256,D,Reject,High Risk,0,0,1,0.4326655537006121,Immediate Review,Review,675000.0,29731.5,675000.0,0.7,675000.0,24491.251281717305
333710,0,0.32636738,0.05177621971195572,BBB,Review,Review Grade,0,1,0,0.4323873121869783,Analyst Review,Review,592560.0,28638.0,450000.0,0.4,592560.0,12272.206701006593
127441,0,0.32596844,0.05170290469325086,BBB,Review,Review Grade,0,1,0,0.4321090706733445,Analyst Review,Review,689742.0,30379.5,616500.0,0.4,689742.0,14264.665955572897
336575,0,0.32564494,0.051643524023131895,BBB,Review,Review Grade,0,1,0,0.4318308291597106,Analyst Review,Review,1075932.0,44401.5,922500.0,0.4,1075932.0,22225.968035702543
213673,1,0.32519418,0.05156089246672112,D,Reject,High Risk,0,0,1,0.4315525876460768,Immediate Review,Review,607500.0,18612.0,607500.0,0.7,607500.0,21926.26952147315
135942,0,0.3244058,0.05141666832151235,BBB,Review,Review Grade,0,1,0,0.431274346132443,Analyst Review,Review,2250000.0,68220.0,2250000.0,0.4,2250000.0,46275.00148936112
353407,0,0.32408234,0.05135760946682009,BBB,Review,Review Grade,0,1,0,0.4309961046188091,Analyst Review,Review,2416608.0,63877.5,2160000.0,0.4,2416608.0,49644.48395935727
273893,0,0.3240555,0.051352709373647276,BBB,Review,Review Grade,0,1,0,0.4307178631051753,Analyst Review,Review,270000.0,13500.0,270000.0,0.4,270000.0,5546.092612353907
258500,0,0.32383108,0.05131177471765987,BBB,Review,Review Grade,0,1,0,0.4304396215915415,Analyst Review,Review,180000.0,9000.0,180000.0,0.4,180000.0,3694.4477796715114
416112,0,0.32334435,0.051223096595557904,BBB,Review,Review Grade,0,1,0,0.4301613800779076,Analyst Review,Review,679500.0,66195.0,679500.0,0.4,679500.0,13922.437654672638
138391,0,0.3230283,0.051165592113486986,BBB,Review,Review Grade,0,1,0,0.4298831385642738,Analyst Review,Review,314100.0,18981.0,225000.0,0.4,314100.0,6428.444993138505
341995,0,0.32299525,0.05115958220774853,BBB,Review,Review Grade,0,1,0,0.42960489705064,Analyst Review,Review,825673.5,35113.5,738000.0,0.4,825673.5,16896.444520003784
413826,0,0.32265314,0.05109741429852889,BBB,Review,Review Grade,0,1,0,0.4293266555370061,Analyst Review,Review,180000.0,9000.0,180000.0,0.4,180000.0,3679.0138294940803
400157,0,0.3225974,0.05108729353495323,BBB,Review,Review Grade,0,1,0,0.4290484140233723,Analyst Review,Review,270000.0,13500.0,270000.0,0.4,270000.0,5517.427701774949
435211,0,0.32246253,0.0510628058898711,BBB,Review,Review Grade,0,1,0,0.4287701725097385,Analyst Review,Review,868797.0,36940.5,702000.0,0.4,868797.0,17745.28502748094
245915,0,0.3222362,0.051021743967735,BBB,Review,Review Grade,0,1,0,0.4284919309961046,Analyst Review,Review,755190.0,36459.0,675000.0,0.4,755190.0,15412.44433079752
386180,0,0.32165217,0.05091592428979708,BBB,Review,Review Grade,0,1,0,0.4282136894824708,Analyst Review,Review,990000.0,29074.5,990000.0,0.4,990000.0,20162.706018759643
252106,0,0.32120278,0.050834642287426256,BBB,Review,Review Grade,0,1,0,0.4279354479688369,Analyst Review,Review,1133748.0,33277.5,990000.0,0.4,1133748.0,23053.46960963398
355313,0,0.32089525,0.05077908943267919,BBB,Review,Review Grade,0,1,0,0.4276572064552031,Analyst Review,Review,275040.0,10498.5,180000.0,0.4,275040.0,5586.5123030256345
374469,0,0.32078645,0.05075944785623121,BBB,Review,Review Grade,0,1,0,0.4273789649415693,Analyst Review,Review,360000.0,28440.0,360000.0,0.4,360000.0,7309.360491297294
253556,0,0.32060346,0.05072643222267938,BBB,Review,Review Grade,0,1,0,0.4271007234279354,Analyst Review,Review,152820.0,10210.5,135000.0,0.4,152820.0,3100.8053489079452
441657,0,0.32039192,0.05068829062176787,BBB,Review,Review Grade,0,1,0,0.4268224819143016,Analyst Review,Review,495000.0,24750.0,495000.0,0.4,495000.0,10036.281543110039
314850,0,0.3202975,0.05067127591517919,BBB,Review,Review Grade,0,1,0,0.4265442404006678,Analyst Review,Review,278811.0,15255.0,189000.0,0.4,278811.0,5651.08364367481
145839,0,0.32020193,0.05065405725411179,BBB,Review,Review Grade,0,1,0,0.4262659988870339,Analyst Review,Review,254700.0,26226.0,225000.0,0.4,254700.0,5160.63535304891
399758,0,0.32001328,0.050620087189951986,BBB,Review,Review Grade,0,1,0,0.4259877573734001,Analyst Review,Review,253737.0,25227.0,229500.0,0.4,253737.0,5137.6756253267395
166715,0,0.31999207,0.05061626757815834,BBB,Review,Review Grade,0,1,0,0.4257095158597663,Analyst Review,Review,808650.0,26217.0,675000.0,0.4,808650.0,16372.337910831096
366692,0,0.31962013,0.05054936136949155,BBB,Review,Review Grade,0,1,0,0.4254312743461324,Analyst Review,Review,291915.0,20889.0,252000.0,0.4,291915.0,5902.44672967005
406616,0,0.319561,0.05053873271431799,BBB,Review,Review Grade,0,1,0,0.4251530328324986,Analyst Review,Review,112500.0,6412.5,112500.0,0.4,112500.0,2274.2429721443095
344242,0,0.31932363,0.05049608402969322,BBB,Review,Review Grade,0,1,0,0.4248747913188648,Analyst Review,Review,238716.0,10642.5,171000.0,0.4,238716.0,4821.689278092898
339169,0,0.31931967,0.0504953721689901,BBB,Review,Review Grade,0,1,0,0.4245965498052309,Analyst Review,Review,180000.0,9000.0,180000.0,0.4,180000.0,3635.666796167288
294942,0,0.31923768,0.05048065002302443,BBB,Review,Review Grade,0,1,0,0.4243183082915971,Analyst Review,Review,855000.0,27580.5,855000.0,0.4,855000.0,17264.38230787436
364744,0,0.3187963,0.05040146320458605,BBB,Review,Review Grade,0,1,0,0.4240400667779633,Analyst Review,Review,387000.0,17176.5,387000.0,0.4,387000.0,7802.146504069921
445217,0,0.31877327,0.0503973333225898,BBB,Review,Review Grade,0,1,0,0.42376182526432943,Analyst Review,Review,528633.0,21096.0,472500.0,0.4,528633.0,10656.677402528247
439930,0,0.318766,0.05039602977825336,BBB,Review,Review Grade,0,1,0,0.4234835837506956,Analyst Review,Review,206280.0,7906.5,135000.0,0.4,206280.0,4158.277209063242
384571,0,0.31843585,0.05033688034846981,BBB,Review,Review Grade,0,1,0,0.42320534223706174,Analyst Review,Review,228915.0,16654.5,189000.0,0.4,228915.0,4609.146785987987
235148,0,0.31762117,0.05019120475740362,BBB,Review,Review Grade,0,1,0,0.42292710072342793,Analyst Review,Review,604152.0,24088.5,540000.0,0.4,604152.0,12129.246694637965
388564,0,0.31749883,0.050169363418011745,BBB,Review,Review Grade,0,1,0,0.4226488592097941,Analyst Review,Review,835380.0,40320.0,675000.0,0.4,835380.0,16764.19312485546
118277,0,0.31747657,0.05016538984779792,BBB,Review,Review Grade,0,1,0,0.42237061769616024,Analyst Review,Review,592560.0,32274.0,450000.0,0.4,592560.0,11890.401363284456
318894,1,0.31737843,0.05014787671203365,D,Reject,High Risk,0,0,1,0.42209237618252643,Immediate Review,Review,1035832.5,33412.5,904500.0,0.7,1035832.5,36361.36035302231
249671,0,0.3172734,0.050129141465677665,BBB,Review,Review Grade,0,1,0,0.4218141346688926,Analyst Review,Review,1040463.0,30550.5,868500.0,0.4,1040463.0,20863.006766721355
113906,0,0.3172317,0.05012170556039431,BBB,Review,Review Grade,0,1,0,0.42153589315525875,Analyst Review,Review,975771.0,25740.0,814500.0,0.4,975771.0,19562.922702548607
372401,0,0.31722346,0.050120233385698286,BBB,Review,Review Grade,0,1,0,0.42125765164162493,Analyst Review,Review,592560.0,35937.0,450000.0,0.4,592560.0,11879.698198011753
309315,0,0.31713876,0.05010513134535882,BBB,Review,Review Grade,0,1,0,0.4209794101279911,Analyst Review,Review,659610.0,24363.0,472500.0,0.4,659610.0,13219.938274684855
259138,0,0.31689906,0.050062415185068924,BBB,Review,Review Grade,0,1,0,0.42070116861435725,Analyst Review,Review,202500.0,10125.0,202500.0,0.4,202500.0,4055.055629990583
210394,0,0.316787,0.05004245775977362,BBB,Review,Review Grade,0,1,0,0.42042292710072343,Analyst Review,Review,673875.0,34537.5,544500.0,0.4,673875.0,13488.94448914698
131729,0,0.3162154,0.0499407708903643,BBB,Review,Review Grade,0,1,0,0.4201446855870896,Analyst Review,Approve,547344.0,43375.5,472500.0,0.4,547344.0,10933.912520886224
353636,0,0.31617254,0.049933154919931645,BBB,Review,Review Grade,0,1,0,0.41986644407345575,Analyst Review,Approve,263686.5,28525.5,238500.0,0.4,263686.5,5266.6795419178225
408115,0,0.3161436,0.04992801290860576,BBB,Review,Review Grade,0,1,0,0.41958820255982193,Analyst Review,Approve,180000.0,6592.5,180000.0,0.4,180000.0,3594.8169294196155
361685,0,0.3160433,0.049910191859062515,BBB,Review,Review Grade,0,1,0,0.4193099610461881,Analyst Review,Approve,983160.0,62964.0,900000.0,0.4,983160.0,19627.881691262362
119487,0,0.31593558,0.04989106450031282,BBB,Review,Review Grade,0,1,0,0.41903171953255425,Analyst Review,Approve,450000.0,21888.0,450000.0,0.4,450000.0,8980.391610056307
134611,0,0.3159024,0.049885175265562326,BBB,Review,Review Grade,0,1,0,0.41875347801892043,Analyst Review,Approve,126000.0,9954.0,126000.0,0.4,126000.0,2514.2128333843416
315998,0,0.31589484,0.04988383136360266,BBB,Review,Review Grade,0,1,0,0.41847523650528656,Analyst Review,Approve,778968.0,22905.0,558000.0,0.4,778968.0,15543.163339857134
347081,0,0.3158489,0.04987567345093722,BBB,Review,Review Grade,0,1,0,0.41819699499165275,Analyst Review,Approve,364846.5,17874.0,256500.0,0.4,364846.5,7278.785957486948
206602,0,0.31569454,0.04984828333182189,BBB,Review,Review Grade,0,1,0,0.41791875347801893,Analyst Review,Approve,677664.0,22527.0,585000.0,0.4,677664.0,13512.1548303103
342406,0,0.3155832,0.04982853364037467,BBB,Review,Review Grade,0,1,0,0.41764051196438506,Analyst Review,Approve,202500.0,10125.0,202500.0,0.4,202500.0,4036.1112248703485
205211,0,0.31546405,0.04980740714577981,BBB,Review,Review Grade,0,1,0,0.41736227045075125,Analyst Review,Approve,1078200.0,38331.0,900000.0,0.4,1078200.0,21480.938553831915
141125,0,0.31546167,0.049806984491148655,BBB,Review,Review Grade,0,1,0,0.41708402893711743,Analyst Review,Approve,814041.0,23931.0,679500.0,0.4,814041.0,16217.970984863658
202113,0,0.3154506,0.04980502447472197,BBB,Review,Review Grade,0,1,0,0.41680578742348356,Analyst Review,Approve,590337.0,23229.0,477000.0,0.4,590337.0,11760.699493333579
263718,0,0.3151657,0.04975454359119815,BBB,Review,Review Grade,0,1,0,0.41652754590984975,Analyst Review,Approve,831771.0,45252.0,661500.0,0.4,831771.0,16553.754590957793
