SK_ID_CURR,actual_default,pd_raw,pd_calibrated,credit_grade,decision_recommendation,grade_group,is_investment_grade,is_review_grade,is_high_risk,portfolio_percentile,risk_priority_flag,decision_pd_threshold,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,LGD,EAD,ECL_base,PD_stressed,LGD_stressed,EAD_stressed,ECL_stressed,ECL_uplift,ECL_uplift_pct
219747,0,0.297268,0.04667891152712039,A,Approve,Investment Grade,1,0,0,0.3834168057874235,Standard Monitoring,Approve,180000.0,14220.0,180000.0,0.25,180000.0,2100.5510187204177,0.134732656042486,0.45,198000.00000000003,12004.679653385505,9904.128634665087,4.715014558750559
155637,0,0.29691932,0.046620824322857767,A,Approve,Investment Grade,1,0,0,0.3831385642737897,Standard Monitoring,Approve,494550.0,39649.5,450000.0,0.25,494550.0,5764.082167217327,0.13456499482125467,0.45,544005.0,32941.81350348149,27177.731336264165,4.715014558750558
136776,0,0.2965327,0.046556497410069224,A,Approve,Investment Grade,1,0,0,0.3828603227601558,Standard Monitoring,Approve,231813.0,9949.5,193500.0,0.25,231813.0,2698.1003335300943,0.13437932348635265,0.45,254994.30000000002,15419.682687094226,12721.582353564132,4.715014558750559
159140,0,0.29652834,0.04655577394640144,A,Approve,Investment Grade,1,0,0,0.382582081246522,Standard Monitoring,Approve,450346.5,23710.5,342000.0,0.25,450346.5,5241.557462888269,0.13437723530181017,0.45,495381.15,29955.577210934098,24714.01974804583,4.715014558750559
154224,0,0.29649988,0.046551041964905476,A,Approve,Investment Grade,1,0,0,0.3823038397328882,Standard Monitoring,Approve,684652.5,35086.5,544500.0,0.25,684652.5,7967.821814719362,0.13436357704769847,0.45,753117.7500000001,45536.217672651444,37568.39585793208,4.715014558750558
300040,0,0.29647204,0.046546414479957735,A,Approve,Investment Grade,1,0,0,0.3820255982192543,Standard Monitoring,Approve,689742.0,29223.0,616500.0,0.25,689742.0,8026.254254058752,0.13435022040939204,0.45,758716.2000000001,45870.15991417937,37843.90566012062,4.715014558750558
232565,0,0.29630685,0.04651896079604341,A,Approve,Investment Grade,1,0,0,0.3817473567056205,Standard Monitoring,Approve,1125000.0,37179.0,1125000.0,0.25,1125000.0,13083.45772388721,0.1342709788925932,0.45,1237500.0,74772.15137081285,61688.69364692564,4.715014558750559
439480,0,0.29628536,0.046515390918693986,A,Approve,Investment Grade,1,0,0,0.3814691151919866,Standard Monitoring,Approve,112068.0,8982.0,99000.0,0.25,112068.0,1303.2217073690495,0.13426067490217658,0.45,123274.8,7447.931030893877,6144.709323524827,4.715014558750557
295737,0,0.29611558,0.04648719260421295,A,Approve,Investment Grade,1,0,0,0.3811908736783528,Standard Monitoring,Approve,545040.0,26509.5,450000.0,0.25,545040.0,6334.344864250056,0.13417928410531224,0.45,599544.0,36200.8731193359,29866.528255085843,4.715014558750558
348534,0,0.29602337,0.04647188511543964,A,Approve,Investment Grade,1,0,0,0.380912632164719,Standard Monitoring,Approve,1166724.0,34245.0,913500.0,0.25,1166724.0,13554.96592235655,0.13413510101379844,0.45,1283396.4000000001,77466.82758963539,63911.861667278834,4.715014558750559
294673,0,0.29576275,0.046428645368019814,A,Approve,Investment Grade,1,0,0,0.3806343906510851,Standard Monitoring,Approve,448299.0,22887.0,387000.0,0.25,448299.0,5203.478822459479,0.13401029506126258,0.45,493128.9,29737.957226506132,24534.478404046655,4.715014558750559
145218,0,0.2957348,0.04642400969027792,A,Approve,Investment Grade,1,0,0,0.3803561491374513,Standard Monitoring,Approve,606303.0,44248.5,517500.0,0.25,606303.0,7036.754086811144,0.1339969147755128,0.45,666933.3,40215.152052473175,33178.39796566203,4.715014558750558
209452,0,0.29538712,0.04636639208248759,A,Approve,Investment Grade,1,0,0,0.3800779076238175,Standard Monitoring,Approve,135531.0,15457.5,117000.0,0.25,135531.0,1571.0208713329064,0.13383060898391574,0.45,149084.1,8978.407151768548,7407.386280435641,4.715014558750559
428116,0,0.29529202,0.046350643796458306,A,Approve,Investment Grade,1,0,0,0.3797996661101836,Standard Monitoring,Approve,585216.0,46368.0,499500.0,0.25,585216.0,6781.284589997036,0.13378515358799012,0.45,643737.6000000001,38755.14015886387,31973.855568866835,4.715014558750558
455447,0,0.29511198,0.04632084406959574,A,Approve,Investment Grade,1,0,0,0.3795214245965498,Standard Monitoring,Approve,158301.0,15160.5,148500.0,0.25,158301.0,1833.1589842652688,0.1336991405208859,0.45,174131.1,10476.530283580396,8643.371299315128,4.715014558750558
347150,0,0.2950679,0.046313551069566423,A,Approve,Investment Grade,1,0,0,0.379243183082916,Standard Monitoring,Approve,90000.0,9693.0,90000.0,0.25,90000.0,1042.0548990652446,0.13367809021717655,0.45,99000.00000000001,5955.358919175216,4913.304020109972,4.715014558750559
272424,1,0.29487416,0.04628150736726785,D,Reject,High Risk,0,0,1,0.3789649415692821,Immediate Review,Approve,225000.0,16501.5,225000.0,0.7,225000.0,7289.337410344685,0.13358560020447321,0.8999999999999999,247500.00000000003,29756.19244554641,22466.855035201726,3.0821532562503995
175324,0,0.2946473,0.04624401430954642,A,Approve,Investment Grade,1,0,0,0.3786867000556483,Standard Monitoring,Approve,585000.0,17865.0,585000.0,0.25,585000.0,6763.187092771164,0.13347738133036713,0.45,643500.0,38651.71269874107,31888.525605969902,4.715014558750558
330246,0,0.29455283,0.04622840893677813,A,Approve,Investment Grade,1,0,0,0.3784084585420145,Standard Monitoring,Approve,808650.0,23305.5,675000.0,0.25,808650.0,9345.65072168141,0.13343233843513203,0.45,889515.0000000001,53410.529935406914,44064.87921372551,4.715014558750558
184805,1,0.29409018,0.04615205924567089,D,Reject,High Risk,0,0,1,0.3781302170283806,Immediate Review,Approve,1786500.0,72891.0,1786500.0,0.7,1786500.0,57715.45768967373,0.13321196490168052,0.8999999999999999,1965150.0000000002,235603.34354388373,177887.88585421,3.082153256250399
235152,0,0.29407874,0.04615017218952666,A,Approve,Investment Grade,1,0,0,0.3778519755147468,Standard Monitoring,Approve,860634.0,25294.5,616500.0,0.25,860634.0,9929.601823040271,0.1332065181575707,0.45,946697.4,56747.818981271244,46818.217158230975,4.71501455875056
325210,0,0.29405767,0.04614669803600831,A,Approve,Investment Grade,1,0,0,0.377573734001113,Standard Monitoring,Approve,961609.5,40873.5,859500.0,0.25,961609.5,11093.775806264233,0.13319649046164306,0.45,1057770.4500000002,63401.090244314815,52307.314438050584,4.71501455875056
448735,0,0.2939331,0.04612616286403855,A,Approve,Investment Grade,1,0,0,0.3772954924874791,Standard Monitoring,Approve,149256.0,15799.5,135000.0,0.25,149256.0,1721.1516411087343,0.13313721833700992,0.45,164181.6,9836.406686753833,8115.255045645099,4.715014558750559
291946,0,0.2937132,0.04608993803126144,A,Approve,Investment Grade,1,0,0,0.3770172509738453,Standard Monitoring,Approve,682875.0,30208.5,589500.0,0.25,682875.0,7868.416608274414,0.133032660030591,0.45,751162.5000000001,44968.11547060297,37099.69886232856,4.715014558750559
367160,0,0.2936585,0.04608092776459807,A,Approve,Investment Grade,1,0,0,0.37673900946021144,Standard Monitoring,Approve,809082.0,54198.0,706500.0,0.25,809082.0,9320.812299409134,0.13300665305828827,0.45,889990.2000000001,53268.57799050447,43947.76569109534,4.715014558750559
264792,0,0.29364276,0.04607833688717918,A,Approve,Investment Grade,1,0,0,0.3764607679465776,Standard Monitoring,Approve,355536.0,15790.5,270000.0,0.25,355536.0,4095.626895880034,0.13299917482486964,0.45,391089.60000000003,23406.567337164754,19310.940441284718,4.715014558750558
400194,0,0.29354098,0.04606158295011337,A,Approve,Investment Grade,1,0,0,0.3761825264329438,Standard Monitoring,Approve,490536.0,17748.0,405000.0,0.25,490536.0,5648.716163504203,0.13295081674696685,0.45,539589.6000000001,32282.49511267612,26633.778949171916,4.715014558750558
416031,0,0.29332593,0.0460262004320092,A,Approve,Investment Grade,1,0,0,0.37590428491930994,Standard Monitoring,Approve,675000.0,21906.0,675000.0,0.25,675000.0,7766.921322901553,0.13284868967318375,0.45,742500.0000000001,44388.06843705253,36621.147114150976,4.715014558750559
249179,0,0.29323417,0.04601111091596097,A,Approve,Investment Grade,1,0,0,0.3756260434056761,Standard Monitoring,Approve,121500.0,11835.0,121500.0,0.25,121500.0,1397.5874940723145,0.13280513573182,0.45,133650.0,7987.232875750986,6589.645381678672,4.715014558750558
364479,0,0.29319203,0.046004182784180815,A,Approve,Investment Grade,1,0,0,0.3753478018920423,Standard Monitoring,Approve,364896.0,16200.0,315000.0,0.25,364896.0,4196.685570304111,0.13278513857323998,0.45,401385.60000000003,23984.119132786385,19787.433562482274,4.715014558750559
361210,0,0.29307735,0.04598533388565683,A,Approve,Investment Grade,1,0,0,0.37506956037840844,Standard Monitoring,Approve,148365.0,11781.0,135000.0,0.25,148365.0,1705.6535154863689,0.13273073365936067,0.45,163201.5,9747.834673188667,8042.181157702298,4.715014558750557
190645,0,0.29297823,0.04596904785498826,A,Approve,Investment Grade,1,0,0,0.3747913188647746,Standard Monitoring,Approve,454500.0,21996.0,454500.0,0.25,454500.0,5223.233062523041,0.1326837261329086,0.45,499950.00000000006,29850.85299606645,24627.619933543407,4.71501455875056
390119,0,0.29260397,0.04590760606528705,A,Approve,Investment Grade,1,0,0,0.3745130773511408,Standard Monitoring,Approve,130644.0,5053.5,85500.0,0.25,130644.0,1499.3883216983404,0.1325063823335863,0.45,143708.40000000002,8569.026087726581,7069.637766028241,4.715014558750558
432980,0,0.29242992,0.045879059676315774,A,Approve,Investment Grade,1,0,0,0.37423483583750694,Standard Monitoring,Approve,1755000.0,61132.5,1755000.0,0.25,1755000.0,20129.437432983545,0.13242398686461127,0.45,1930500.0000000002,115040.02798895944,94910.5905559759,4.71501455875056
114924,0,0.29234955,0.04586588222801422,A,Approve,Investment Grade,1,0,0,0.3739565943238731,Standard Monitoring,Approve,571396.5,24340.5,427500.0,0.25,571396.5,6551.901143624882,0.1323859518601211,0.45,628536.15,37444.21042331064,30892.309279685753,4.715014558750559
310059,0,0.29213098,0.045830066776413346,A,Approve,Investment Grade,1,0,0,0.3736783528102393,Standard Monitoring,Approve,104256.0,10944.0,90000.0,0.25,104256.0,1194.5148604604374,0.13228257517965278,0.45,114681.6,6826.669818175291,5632.1549577148535,4.715014558750558
364936,0,0.29210106,0.045825165833543256,A,Approve,Investment Grade,1,0,0,0.37340011129660544,Standard Monitoring,Approve,760225.5,30150.0,679500.0,0.25,760225.5,8709.364902097084,0.1322684292403325,0.45,836248.05,49774.14721295597,41064.782310858885,4.715014558750559
140991,0,0.2919965,0.04580804573882926,A,Approve,Investment Grade,1,0,0,0.3731218697829716,Standard Monitoring,Approve,370107.0,20205.0,319500.0,0.25,370107.0,4238.469596065221,0.1322190142956165,0.45,407117.7,24222.91544833433,19984.44585226911,4.715014558750557
369744,0,0.2918625,0.04578610793254018,A,Approve,Investment Grade,1,0,0,0.3728436282693378,Standard Monitoring,Approve,110331.0,11043.0,103500.0,0.25,110331.0,1262.9067685762727,0.13215569364797553,0.45,121364.1,7217.53056875802,5954.623800181747,4.715014558750558
441037,0,0.29158056,0.04573999166958548,A,Approve,Investment Grade,1,0,0,0.37256538675570394,Standard Monitoring,Approve,679500.0,19867.5,679500.0,0.25,679500.0,7770.081084870833,0.1320225850044496,0.45,747450.0000000001,44406.12652270914,36636.04543783831,4.715014558750558
197347,0,0.2910194,0.0456483343316084,A,Approve,Investment Grade,1,0,0,0.3722871452420701,Standard Monitoring,Approve,548770.5,21892.5,490500.0,0.25,548770.5,6262.614813830976,0.13175802792315905,0.45,603647.55,35790.93483689095,29528.320023059972,4.715014558750559
384388,0,0.29079956,0.0456124716732614,A,Approve,Investment Grade,1,0,0,0.37200890372843626,Standard Monitoring,Approve,545040.0,19705.5,450000.0,0.25,545040.0,6215.155390198598,0.13165451498650824,0.45,599544.0,35519.70353988199,29304.548149683396,4.715014558750558
374601,0,0.29051045,0.04556535192231909,A,Approve,Investment Grade,1,0,0,0.37173066221480244,Standard Monitoring,Approve,557770.5,30388.5,481500.0,0.25,557770.5,6353.75228109697,0.13151850990436684,0.45,613547.55,36311.78678916376,29958.034508066787,4.715014558750559
127930,0,0.29046178,0.045557424665111555,A,Approve,Investment Grade,1,0,0,0.37145242070116863,Standard Monitoring,Approve,545040.0,25537.5,450000.0,0.25,545040.0,6207.654684868101,0.13149562889913854,0.45,599544.0,35476.8368997173,29269.1822148492,4.715014558750557
209206,0,0.2904227,0.04555106147946523,A,Approve,Investment Grade,1,0,0,0.37117417918753476,Standard Monitoring,Approve,203760.0,23116.5,180000.0,0.25,203760.0,2320.3710717639588,0.13147726238468965,0.45,224136.00000000003,13260.954456834661,10940.583385070702,4.715014558750559
410565,0,0.29022357,0.04551864228097145,A,Approve,Investment Grade,1,0,0,0.37089593767390094,Standard Monitoring,Approve,450000.0,19066.5,450000.0,0.25,450000.0,5120.847256609289,0.1313836885506619,0.45,495000.00000000006,29265.716624659945,24144.869368050655,4.715014558750559
426121,0,0.29018062,0.04551165383202675,A,Approve,Investment Grade,1,0,0,0.37061769616026713,Standard Monitoring,Approve,315000.0,15750.0,315000.0,0.25,315000.0,3584.0427392721067,0.13136351729436793,0.45,346500.0,20482.85643412432,16898.81369485221,4.715014558750558
336622,0,0.29016286,0.0455087636966127,A,Approve,Investment Grade,1,0,0,0.37033945464663326,Standard Monitoring,Approve,339241.5,12919.5,238500.0,0.25,339241.5,3859.6153148961093,0.13135517529135377,0.45,373165.65,22057.757715807886,18198.142400911776,4.715014558750559
450981,0,0.2898284,0.04545437351818365,A,Approve,Investment Grade,1,0,0,0.37006121313299944,Standard Monitoring,Approve,545040.0,26509.5,450000.0,0.25,545040.0,6193.612935587704,0.13119818505823502,0.45,599544.0,35396.58809814951,29202.9751625618,4.715014558750557
142564,1,0.28980312,0.04545026636075312,D,Reject,High Risk,0,0,1,0.36978297161936563,Immediate Review,Approve,518562.0,25078.5,463500.0,0.7,518562.0,16498.1467171954,0.1311863302781792,0.8999999999999999,570418.2000000001,67347.96334369603,50849.81662650063,3.082153256250399
442181,0,0.28963155,0.04542239256106932,A,Approve,Investment Grade,1,0,0,0.36950473010573176,Standard Monitoring,Approve,188460.0,8428.5,135000.0,0.25,188460.0,2140.076025514781,0.13110587615141123,0.45,207306.00000000003,12230.565642650006,10090.489617135225,4.715014558750559
288924,0,0.28946763,0.04539577829184758,A,Approve,Investment Grade,1,0,0,0.36922648859209795,Standard Monitoring,Approve,331920.0,18135.0,225000.0,0.25,331920.0,3766.941682657512,0.131029057496829,0.45,365112.00000000006,21528.126558352007,17761.184875694496,4.715014558750559
367388,0,0.2894532,0.045393436947302176,A,Approve,Investment Grade,1,0,0,0.36894824707846413,Standard Monitoring,Approve,540000.0,17550.0,540000.0,0.25,540000.0,6128.113987885794,0.1310222995078573,0.45,594000.0,35022.26065845026,28894.146670564463,4.715014558750559
219325,0,0.28938326,0.04538208499229492,A,Approve,Investment Grade,1,0,0,0.36867000556483026,Standard Monitoring,Approve,440784.0,34825.5,360000.0,0.25,440784.0,5000.924237810931,0.13098953355425288,0.45,484862.4,28580.354826298015,23579.430588487085,4.71501455875056
279761,0,0.2893231,0.04537232166920643,A,Approve,Investment Grade,1,0,0,0.36839176405119645,Standard Monitoring,Approve,101880.0,11101.5,90000.0,0.25,101880.0,1155.6330329146876,0.1309613529817314,0.45,112068.00000000001,6604.459607680505,5448.826574765817,4.71501455875056
357498,0,0.28924486,0.04535963088989945,A,Approve,Investment Grade,1,0,0,0.36811352253756263,Standard Monitoring,Approve,254799.0,15718.5,193500.0,0.25,254799.0,2889.3971477788727,0.13092472268450853,0.45,280278.9,16512.946765568595,13623.549617789722,4.715014558750558
277308,0,0.2891549,0.045345039465335586,A,Approve,Investment Grade,1,0,0,0.36783528102392876,Standard Monitoring,Approve,270000.0,13500.0,270000.0,0.25,270000.0,3060.790163910152,0.1308826064199553,0.45,297000.0,17492.460348027027,14431.670184116876,4.715014558750559
259992,0,0.28899828,0.045319651673710985,A,Approve,Investment Grade,1,0,0,0.36755703951029495,Standard Monitoring,Approve,1350000.0,53541.0,1350000.0,0.25,1350000.0,15295.382439877458,0.13080932783472846,0.45,1485000.0000000002,87413.33332555731,72117.95088567985,4.715014558750559
238311,0,0.28882557,0.045291670748928974,A,Approve,Investment Grade,1,0,0,0.3672787979966611,Standard Monitoring,Approve,1354500.0,37246.5,1354500.0,0.25,1354500.0,15336.892007356073,0.13072856450518477,0.45,1489950.0000000002,87650.56110802504,72313.66910066897,4.715014558750559
251669,0,0.28878587,0.04528524156677136,A,Approve,Investment Grade,1,0,0,0.36700055648302726,Standard Monitoring,Approve,1312110.0,52038.0,1125000.0,0.25,1312110.0,14854.804578044093,0.13071000750032033,0.45,1443321.0000000002,84895.42443091644,70040.61985287235,4.715014558750559
425274,0,0.2886039,0.045255780780249354,A,Approve,Investment Grade,1,0,0,0.36672231496939345,Standard Monitoring,Approve,835605.0,23107.5,697500.0,0.25,835605.0,9453.989174720065,0.1306249727407822,0.45,919165.5000000001,54029.68577179535,44575.696597075286,4.715014558750559
390335,0,0.28844154,0.04522951018533095,A,Approve,Investment Grade,1,0,0,0.3664440734557596,Standard Monitoring,Approve,270000.0,13500.0,270000.0,0.25,270000.0,3052.9919375098393,0.1305491460577389,0.45,297000.0,17447.893370616803,14394.901433106963,4.715014558750557
299805,0,0.28842977,0.04522760603569027,A,Approve,Investment Grade,1,0,0,0.36616583194212576,Standard Monitoring,Approve,270000.0,13783.5,270000.0,0.25,270000.0,3052.863407409093,0.1305436499754568,0.45,297000.0,17447.158819219803,14394.29541181071,4.715014558750559
310741,0,0.28833187,0.04521177321775634,A,Approve,Investment Grade,1,0,0,0.36588759042849195,Standard Monitoring,Approve,1019614.5,45040.5,895500.0,0.25,1019614.5,11524.644885884005,0.13049795058909394,0.45,1121575.9500000002,65863.51330725725,54338.86842137325,4.715014558750558
153492,0,0.28794006,0.04514846104496774,A,Approve,Investment Grade,1,0,0,0.3656093489148581,Standard Monitoring,Approve,327024.0,12456.0,270000.0,0.25,327024.0,3691.1575811923826,0.1303152081702894,0.45,359726.4,21095.019315156962,17403.86173396458,4.715014558750558
339266,0,0.28783092,0.04513084095150728,A,Approve,Investment Grade,1,0,0,0.36533110740122426,Standard Monitoring,Approve,337500.0,16875.0,337500.0,0.25,337500.0,3807.914705283427,0.13026435004369696,0.45,371250.00000000006,21762.28797917513,17954.373273891702,4.715014558750559
316043,0,0.28758726,0.04509152491805312,A,Approve,Investment Grade,1,0,0,0.36505286588759045,Standard Monitoring,Approve,1236816.0,40027.5,1080000.0,0.25,1236816.0,13942.479870761697,0.13015086938532178,0.45,1360497.6,79681.4754464897,65738.995575728,4.715014558750558
104757,0,0.28752235,0.04508105704787367,A,Approve,Investment Grade,1,0,0,0.3647746243739566,Standard Monitoring,Approve,765000.0,41629.5,765000.0,0.25,765000.0,8621.75216040584,0.1301206552285164,0.45,841500.0000000001,49273.439118658454,40651.68695825261,4.715014558750558
266975,0,0.28747946,0.045074142218428224,A,Approve,Investment Grade,1,0,0,0.36449638286032277,Standard Monitoring,Approve,328405.5,26460.0,283500.0,0.25,328405.5,3700.6490530785077,0.13010069646540934,0.45,361246.05000000005,21149.26321517014,17448.61416209163,4.715014558750559
157942,0,0.2874682,0.04507232598191017,A,Approve,Investment Grade,1,0,0,0.36421814134668895,Standard Monitoring,Approve,269550.0,18891.0,225000.0,0.25,269550.0,3037.3113671059714,0.13009545413301396,0.45,296505.0,17358.278682469187,14320.967315363216,4.715014558750558
232341,0,0.28742445,0.04506527311083835,A,Approve,Investment Grade,1,0,0,0.3639398998330551,Standard Monitoring,Approve,536917.5,17874.0,463500.0,0.25,536917.5,6049.083443872138,0.1300750969305612,0.45,590609.25,34570.59994882623,28521.516504954096,4.715014558750559
135455,0,0.28704754,0.045004555299867806,A,Approve,Investment Grade,1,0,0,0.36366165831942127,Standard Monitoring,Approve,1030680.0,69007.5,900000.0,0.25,1030680.0,11596.323764116938,0.129899842802444,0.45,1133748.0,66273.15913991338,54676.835375796436,4.715014558750558
377908,1,0.28622362,0.04487209914635809,D,Reject,High Risk,0,0,1,0.3633834168057874,Immediate Review,Approve,1080000.0,28962.0,1080000.0,0.7,1080000.0,33923.30695464671,0.12951752520360352,0.8999999999999999,1188000.0,138480.13794769286,104556.83099304614,3.0821532562503986
215069,0,0.28619033,0.04486675524711412,A,Approve,Investment Grade,1,0,0,0.3631051752921536,Standard Monitoring,Approve,679500.0,27076.5,679500.0,0.25,679500.0,7621.740047603512,0.12950210072785615,0.45,747450.0000000001,43558.35533506624,35936.61528746273,4.715014558750558
447133,0,0.28616592,0.04486283741094883,A,Approve,Investment Grade,1,0,0,0.36282693377851977,Standard Monitoring,Approve,253737.0,27454.5,229500.0,0.25,253737.0,2845.840444035481,0.12949079239920797,0.45,279110.7,16264.019569543927,13418.179125508446,4.715014558750558
208890,0,0.28582922,0.04480882462445651,A,Approve,Investment Grade,1,0,0,0.3625486922648859,Standard Monitoring,Approve,180000.0,8752.5,180000.0,0.25,180000.0,2016.397108100543,0.129334891459227,0.45,198000.00000000003,11523.738829017128,9507.341720916585,4.71501455875056
161450,0,0.28575048,0.04479620285684881,A,Approve,Investment Grade,1,0,0,0.3622704507512521,Standard Monitoring,Approve,291384.0,19264.5,270000.0,0.25,291384.0,3263.224193310008,0.12929846035537085,0.45,320522.4,18649.373773233743,15386.149579923735,4.715014558750559
426338,0,0.28544423,0.04474714298765894,A,Approve,Investment Grade,1,0,0,0.36199220923761827,Standard Monitoring,Approve,315000.0,12006.0,315000.0,0.25,315000.0,3523.8375102781415,0.12915685537220392,0.45,346500.0,20138.782673910897,16614.945163632754,4.715014558750557
314623,0,0.28533915,0.044730320897381604,A,Approve,Investment Grade,1,0,0,0.3617139677239844,Standard Monitoring,Approve,534204.0,40072.5,495000.0,0.25,534204.0,5973.779086166211,0.1291083005788486,0.45,587624.4,34140.2344481995,28166.45536203329,4.715014558750559
151527,0,0.28492105,0.04466345003714399,A,Approve,Investment Grade,1,0,0,0.3614357262103506,Standard Monitoring,Approve,150948.0,12231.0,126000.0,0.25,150948.0,1685.4646140517027,0.12891528646783135,0.45,166042.80000000002,9632.454807564374,7946.990193512672,4.71501455875056
405178,0,0.2846788,0.044624745831613855,A,Approve,Investment Grade,1,0,0,0.36115748469671677,Standard Monitoring,Approve,483480.0,13855.5,382500.0,0.25,483480.0,5393.793028667166,0.1288035717718265,0.45,531828.0,30825.605685720122,25431.812657052957,4.715014558750559
309698,0,0.28462481,0.04461612756294242,A,Approve,Investment Grade,1,0,0,0.3608792431830829,Standard Monitoring,Approve,270000.0,13500.0,270000.0,0.25,270000.0,3011.5886104986134,0.12877869625115554,0.45,297000.0,17211.272753966936,14199.684143468323,4.715014558750557
181418,0,0.2844955,0.04459548538808311,A,Approve,Investment Grade,1,0,0,0.3606010016694491,Standard Monitoring,Approve,625536.0,26500.5,540000.0,0.25,625536.0,6974.020386929989,0.12871911527648625,0.45,688089.6000000001,39856.6280443281,32882.60765739811,4.71501455875056
267920,0,0.2844185,0.04458319670173322,A,Approve,Investment Grade,1,0,0,0.36032276015581527,Standard Monitoring,Approve,180000.0,19386.0,180000.0,0.25,180000.0,2006.2438515779947,0.1286836455687097,0.45,198000.00000000003,11465.712820172035,9459.468968594041,4.715014558750559
217069,0,0.28439614,0.044579630543570344,A,Approve,Investment Grade,1,0,0,0.3600445186421814,Standard Monitoring,Approve,385164.0,16447.5,292500.0,0.25,385164.0,4292.617204670932,0.12867335231324523,0.45,423680.4,24532.3698198375,20239.752615166566,4.715014558750558
358391,0,0.28432485,0.044568258693125605,A,Approve,Investment Grade,1,0,0,0.3597662771285476,Standard Monitoring,Approve,98910.0,8059.5,90000.0,0.25,98910.0,1102.0616168342633,0.12864052893402725,0.45,108801.00000000001,6298.298184847995,5196.236568013732,4.715014558750559
292950,0,0.2842543,0.04455700841799909,A,Approve,Investment Grade,1,0,0,0.35948803561491377,Standard Monitoring,Approve,495000.0,28548.0,495000.0,0.25,495000.0,5513.929791727387,0.1286080564662808,0.45,544500.0,31512.189035650452,25998.259243923065,4.715014558750559
301938,0,0.28405467,0.04452518295832859,A,Approve,Investment Grade,1,0,0,0.3592097941012799,Standard Monitoring,Approve,1226511.0,35991.0,1071000.0,0.25,1226511.0,13652.65666885064,0.12851619638276773,0.45,1349162.1,78025.1316281043,64372.474959253654,4.715014558750558
156864,0,0.28403473,0.044522005878558604,A,Approve,Investment Grade,1,0,0,0.3589315525876461,Standard Monitoring,Approve,675000.0,47110.5,675000.0,0.25,675000.0,7513.088492006765,0.12850702615188905,0.45,742500.0000000001,42937.41011299994,35424.32162099318,4.715014558750559
147462,0,0.2838208,0.04448793116752185,A,Approve,Investment Grade,1,0,0,0.3586533110740122,Standard Monitoring,Approve,675000.0,19476.0,675000.0,0.25,675000.0,7507.338384519313,0.1284086738944849,0.45,742500.0000000001,42904.548164994776,35397.20978047546,4.715014558750559
243214,0,0.28362843,0.04445730984786532,A,Approve,Investment Grade,1,0,0,0.3583750695603784,Standard Monitoring,Approve,1078200.0,34911.0,900000.0,0.25,1078200.0,11983.467869492097,0.12832028940577517,0.45,1186020.0,68485.69333846687,56502.22546897477,4.715014558750559
116370,0,0.28341812,0.04442385574738617,A,Approve,Investment Grade,1,0,0,0.3580968280467446,Standard Monitoring,Approve,808650.0,26217.0,675000.0,0.25,808650.0,8980.837737530957,0.12822372846068011,0.45,889515.0000000001,51325.61841976585,42344.780682234894,4.715014558750559
288583,0,0.28339046,0.04441945829804061,A,Approve,Investment Grade,1,0,0,0.3578185865331107,Standard Monitoring,Approve,592560.0,35937.0,450000.0,0.25,592560.0,6580.298552271735,0.1282110357904623,0.45,651816.0,37606.50202715819,31026.203474886453,4.715014558750558
249662,0,0.2829829,0.04435470089557997,A,Approve,Investment Grade,1,0,0,0.3575403450194769,Standard Monitoring,Approve,157500.0,18688.5,157500.0,0.25,157500.0,1746.4663477634613,0.12802412190265955,0.45,173250.0,9981.080603836095,8234.614256072633,4.715014558750557
158079,0,0.28287986,0.044338345870525354,A,Approve,Investment Grade,1,0,0,0.3572621035058431,Standard Monitoring,Approve,1152000.0,30519.0,1152000.0,0.25,1152000.0,12769.443610711302,0.12797691523281318,0.45,1267200.0,72977.55614235939,60208.11253164809,4.715014558750559
398101,0,0.28266907,0.04430490151152877,A,Approve,Investment Grade,1,0,0,0.3569838619922092,Standard Monitoring,Approve,585000.0,18999.0,585000.0,0.25,585000.0,6479.591846061083,0.12788038240525076,0.45,643500.0,37030.96173500049,30551.369888939407,4.715014558750558
216075,0,0.28242376,0.04426601189022369,A,Approve,Investment Grade,1,0,0,0.3567056204785754,Standard Monitoring,Approve,513531.0,21888.0,459000.0,0.25,513531.0,5682.992337999615,0.12776813253053215,0.45,564884.1000000001,32478.383948935676,26795.39161093606,4.715014558750559
114913,0,0.2823816,0.04425932961406438,A,Approve,Investment Grade,1,0,0,0.3564273789649416,Standard Monitoring,Approve,119893.5,12415.5,103500.0,0.25,119893.5,1326.601483770957,0.12774884500248368,0.45,131882.85,7581.546793411112,6254.945309640155,4.715014558750559
106250,0,0.28224638,0.04423791031513745,A,Approve,Investment Grade,1,0,0,0.3561491374513077,Standard Monitoring,Approve,1144161.0,48604.5,981000.0,0.25,1144161.0,12653.822926019495,0.1276870209594505,0.45,1258577.1,72316.782246053,59662.95932003351,4.715014558750559
305957,0,0.2821898,0.04422894802033395,A,Approve,Investment Grade,1,0,0,0.3558708959376739,Standard Monitoring,Approve,49500.0,5026.5,49500.0,0.25,49500.0,547.3332317516326,0.1276611524517324,0.45,54450.00000000001,3128.0173879485737,2580.6841561969413,4.715014558750559
